"Campaign name","Ad set name",Gender,Age,"Ad name","Amount spent (THB)",Reach,Impressions,"Link clicks","Landing page views","Website adds to cart","Website purchases","Website purchases conversion value","Reporting starts","Reporting ends"
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,45-54,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",17.47,295,344,10,11,,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,65+,"ผ่อนทอง 0% June 2026",17.34980851,914,1419,16,11,,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,55-64,"นาคครุฑเสริมบารมี  11- 20 Jun 26",17.14014115,299,487,12,9,,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,45-54,"Aurora Mid Year Gold Sale  25- 30 Jun 26",17,210,222,7,5,2,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,55-64,"Gems of The Day  21- 30 Jun 26",16.86004135,300,723,1,,,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",male,18-24,"Mid Month  | 15-17June 2026",16.8196098,770,1092,10,8,,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Retargeting",male,25-34,"Double Day 6.6 | 1-7June 2026",16.78,630,793,12,9,1,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,25-34,"ผ่อนทอง 0% June 2026",15.97224205,504,1334,13,8,1,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026-Broad",male,55-64,"Live | 10 June 2026",15.56096852,461,487,7,5,,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",male,25-34,"Live | 10 June 2026",15.46,711,790,6,6,2,1,17179,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",male,35-44,"Live | 10 June 2026",15.35,543,607,5,5,3,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,45-54,"Laser Your Pride Be Proud 1-10 June 2026-Conversion",15.22447838,283,491,3,2,2,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,18-24,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",15.12966963,350,552,6,5,4,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,35-44,"ผ่อนทอง 0% June 2026",14.1608537,481,1293,6,4,,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",male,25-34,"Mid Month  | 15-17June 2026",13.83,544,686,8,7,,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Lookalike",male,45-54,"Double Day 6.6 | 1-7June 2026",13.52049976,456,484,16,17,2,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,65+,"Gems of The Day  21- 30 Jun 26",13.31003264,208,366,2,1,,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,35-44,"นาคครุฑเสริมบารมี  11- 20 Jun 26",12.9901542,157,436,2,2,,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,35-44,"Gems of The Day  21- 30 Jun 26",12.39002104,194,420,4,2,,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,55-64,"ปีเซี๊ยะนำโชค 1-10 June 2026-Conversion",12.33036015,82,102,5,4,,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Broad",male,55-64,"Double Day 6.6 | 1-7June 2026",12.20128799,218,280,10,10,2,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Lookalike",female,55-64,"Double Day 6.6 | 1-7June 2026",12.20045097,174,266,17,12,11,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,55-64,"Aurora Mid Year Gold Sale  25- 30 Jun 26",12.01400729,238,288,12,8,3,,,2026-06-01,2026-06-30
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,18-24,"Gems of The Day  21- 30 Jun 26",11.87002911,211,499,,,,,,2026-06-01,2026-06-30
"4040 | ONN | website Traffic Campaign  | Double Day 6.6 | 1-7June 2026","Double Day 6.6 | 1-7June 2026-Broad",female,65+,"Double Day 6.6 | 1-7June 2026",11.82124787,236,293,8,7,,,,2026-06-01,2026-06-30
