"Campaign name","Ad set name",Gender,Age,"Ad name","Amount spent (THB)",Reach,Impressions,"Link clicks","Landing page views","Website adds to cart","Website purchases","Website purchases conversion value","Reporting starts","Reporting ends"
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,55-64,"นาคครุฑเสริมบารมี  11- 20 Jun 26",56.19,847,1524,13,9,5,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,18-24,"นาคครุฑเสริมบารมี  11- 20 Jun 26",49.99,816,1728,10,8,6,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,45-54,"ผ่อนทอง 0% June 2026",49.12,2017,3640,105,95,16,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,35-44,"Gems of The Day  21- 30 Jun 26",48.62,974,1300,10,13,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,45-54,"Gems of The Day  21- 30 Jun 26",46.94,693,887,14,16,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,35-44,"ผ่อนทอง 0% June 2026",46.88,3941,4585,56,54,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,25-34,"Gems of The Day  21- 30 Jun 26",43.11,1036,1479,8,8,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,female,18-24,"ผ่อนทอง 0% June 2026",42.80910811,2725,4150,56,49,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",male,25-34,"Mid Month  | 15-17June 2026",42.51885173,1993,2534,25,19,4,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",male,65+,"Mid Month  | 15-17June 2026",40.64890223,1171,1751,27,22,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,35-44,"ผ่อนทอง 0% June 2026",38.34,3053,3871,64,60,7,2,17632,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,25-34,"นาคครุฑเสริมบารมี  11- 20 Jun 26",38.11050689,775,1304,11,9,6,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,45-54,"Gems of The Day  21- 30 Jun 26",37.64,573,761,8,3,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",male,55-64,"Mid Month  | 15-17June 2026",37.08899837,1292,1792,29,24,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,18-24,"ผ่อนทอง 0% June 2026",36.1,3561,4039,51,40,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",male,35-44,"Mid Month  | 15-17June 2026",34.26907452,1347,1797,16,7,3,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,55-64,"นาคครุฑเสริมบารมี  11- 20 Jun 26",34.060352,565,795,9,11,3,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",male,45-54,"Mid Month  | 15-17June 2026",33.79908721,1198,1702,17,14,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,45-54,"Gems of The Day  21- 30 Jun 26",31.54,469,607,5,4,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,45-54,"ผ่อนทอง 0% June 2026",31.51934333,1843,3011,48,49,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,65+,"นาคครุฑเสริมบารมี  11- 20 Jun 26",30.89,377,671,11,10,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,25-34,"Gems of The Day  21- 30 Jun 26",29.31,706,920,6,5,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,18-24,"ผ่อนทอง 0% June 2026",28.44,2714,3107,46,42,4,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,45-54,"ผ่อนทอง 0% June 2026",27,1533,2239,58,52,8,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,25-34,"ผ่อนทอง 0% June 2026",26.6,2352,2767,31,24,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",female,35-44,"Mid Month  | 15-17June 2026",24.17671199,751,957,20,15,7,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,25-34,"Gems of The Day  21- 30 Jun 26",23.66,603,812,3,1,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,female,55-64,"ผ่อนทอง 0% June 2026",23.32951395,1221,1977,32,26,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,35-44,"ผ่อนทอง 0% June 2026",20.63,1670,2091,38,36,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,45-54,"นาคครุฑเสริมบารมี  11- 20 Jun 26",19.66026149,367,611,4,3,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",female,55-64,"Mid Month  | 15-17June 2026",18.62,433,561,8,5,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,18-24,"นาคครุฑเสริมบารมี  11- 20 Jun 26",18.06018665,481,716,6,4,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",female,25-34,"Mid Month  | 15-17June 2026",18.02754827,776,909,15,13,,3,70264,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,55-64,"ผ่อนทอง 0% June 2026",17.86,1044,1489,37,31,5,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",female,18-24,"Mid Month  | 15-17June 2026",17.5995247,800,1103,9,6,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,55-64,"นาคครุฑเสริมบารมี  11- 20 Jun 26",16.7301729,315,497,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,18-24,"นาคครุฑเสริมบารมี  11- 20 Jun 26",16.64,417,721,5,4,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",male,18-24,"Mid Month  | 15-17June 2026",16.60955144,757,1081,10,8,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,55-64,"ผ่อนทอง 0% June 2026",14.97,867,1194,26,26,2,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",male,35-44,"Mid Month  | 15-17June 2026",14.58,439,595,4,2,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,65+,"นาคครุฑเสริมบารมี  11- 20 Jun 26",14.4,255,461,8,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,45-54,"ผ่อนทอง 0% June 2026",13.57,1073,1268,18,14,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",female,45-54,"Mid Month  | 15-17June 2026",12.50829888,315,386,13,10,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,35-44,"Gems of The Day  21- 30 Jun 26",10.57,236,339,2,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,55-64,"นาคครุฑเสริมบารมี  11- 20 Jun 26",9.90013168,173,253,9,8,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,18-24,"ผ่อนทอง 0% June 2026",9.79979583,560,820,10,7,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,55-64,"Gems of The Day  21- 30 Jun 26",9.47,155,186,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,65+,"ผ่อนทอง 0% June 2026",9.44,555,780,16,12,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",female,65+,"Mid Month  | 15-17June 2026",9.35,212,319,6,5,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,65+,"ผ่อนทอง 0% June 2026",8.93,627,759,13,12,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,female,65+,"ผ่อนทอง 0% June 2026",8.86981521,464,773,10,10,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,65+,"นาคครุฑเสริมบารมี  11- 20 Jun 26",8.79009084,157,288,4,3,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",male,25-34,"Mid Month  | 15-17June 2026",8.46,384,456,5,5,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,35-44,"Gems of The Day  21- 30 Jun 26",7.92,192,269,3,3,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,35-44,"นาคครุฑเสริมบารมี  11- 20 Jun 26",7.68,92,215,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,35-44,"Gems of The Day  21- 30 Jun 26",7.65,216,308,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,55-64,"ผ่อนทอง 0% June 2026",7.03985333,425,622,6,5,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,25-34,"Gems of The Day  21- 30 Jun 26",6.62,150,234,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,18-24,"ผ่อนทอง 0% June 2026",6.29,597,651,3,5,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,45-54,"ผ่อนทอง 0% June 2026",6.25,463,578,4,3,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,55-64,"Gems of The Day  21- 30 Jun 26",6.19,111,140,4,4,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,18-24,"นาคครุฑเสริมบารมี  11- 20 Jun 26",5.67007541,142,222,,,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,25-34,"Gems of The Day  21- 30 Jun 26",5.64,149,209,5,6,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,65+,"นาคครุฑเสริมบารมี  11- 20 Jun 26",5.3800556,105,163,2,2,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,25-34,"Gems of The Day  21- 30 Jun 26",5.37,161,229,3,2,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,55-64,"นาคครุฑเสริมบารมี  11- 20 Jun 26",5.17006876,83,183,3,,1,1,65140,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",male,45-54,"Mid Month  | 15-17June 2026",4.88,170,240,10,10,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,55-64,"ผ่อนทอง 0% June 2026",4.75,292,354,6,6,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",male,35-44,"Mid Month  | 15-17June 2026",4.58937585,218,237,5,5,2,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,45-54,"นาคครุฑเสริมบารมี  11- 20 Jun 26",4.54,56,92,3,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",male,25-34,"Mid Month  | 15-17June 2026",4.46939217,242,260,6,6,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,18-24,"นาคครุฑเสริมบารมี  11- 20 Jun 26",4.39004537,158,208,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,65+,"นาคครุฑเสริมบารมี  11- 20 Jun 26",4.30005719,54,88,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,25-34,"นาคครุฑเสริมบารมี  11- 20 Jun 26",4.04,68,141,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,45-54,"Gems of The Day  21- 30 Jun 26",3.83,98,119,3,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,55-64,"Gems of The Day  21- 30 Jun 26",3.76,47,61,3,4,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,45-54,"Gems of The Day  21- 30 Jun 26",3.59,75,105,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",female,55-64,"Mid Month  | 15-17June 2026",3.52951999,100,119,2,1,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,45-54,"Gems of The Day  21- 30 Jun 26",3.09,72,96,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,65+,"ผ่อนทอง 0% June 2026",3.04993646,184,284,3,3,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,35-44,"ผ่อนทอง 0% June 2026",2.64994479,137,263,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",female,18-24,"Mid Month  | 15-17June 2026",2.36,95,128,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",male,65+,"Mid Month  | 15-17June 2026",2.34,52,79,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,25-34,"ผ่อนทอง 0% June 2026",2.30995187,141,222,2,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,65+,"Gems of The Day  21- 30 Jun 26",2.13,39,44,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,65+,"Gems of The Day  21- 30 Jun 26",2.07,22,34,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,25-34,"นาคครุฑเสริมบารมี  11- 20 Jun 26",2.0600274,24,43,,,1,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Retargeting",male,55-64,"Mid Month  | 15-17June 2026",2.04,54,73,3,2,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,female,65+,"ผ่อนทอง 0% June 2026",2.02,168,187,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",male,45-54,"Mid Month  | 15-17June 2026",2.00972668,80,94,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,45-54,"นาคครุฑเสริมบารมี  11- 20 Jun 26",1.82001881,39,65,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,18-24,"นาคครุฑเสริมบารมี  11- 20 Jun 26",1.8,9,39,,,3,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,25-34,"นาคครุฑเสริมบารมี  11- 20 Jun 26",1.61001664,37,64,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,35-44,"นาคครุฑเสริมบารมี  11- 20 Jun 26",1.58002102,26,65,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,18-24,"Gems of The Day  21- 30 Jun 26",1.51,38,60,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,55-64,"ผ่อนทอง 0% June 2026",1.46,106,122,6,6,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,18-24,"ผ่อนทอง 0% June 2026",1.41,125,140,2,2,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",female,65+,"Mid Month  | 15-17June 2026",1.40980827,44,49,1,1,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,35-44,"นาคครุฑเสริมบารมี  11- 20 Jun 26",1.31001354,45,67,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,18-24,"Gems of The Day  21- 30 Jun 26",1.22,45,52,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,65+,"Gems of The Day  21- 30 Jun 26",1.2,17,32,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",male,55-64,"Mid Month  | 15-17June 2026",1.12984634,23,27,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,male,65+,"ผ่อนทอง 0% June 2026",1.05,76,82,1,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,55-64,"Gems of The Day  21- 30 Jun 26",1.03,17,29,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,male,55-64,"Gems of The Day  21- 30 Jun 26",0.98,24,29,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",female,18-24,"Mid Month  | 15-17June 2026",0.97986674,44,54,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,35-44,"Gems of The Day  21- 30 Jun 26",0.93,23,26,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,65+,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0.9100121,28,42,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,18-24,"Gems of The Day  21- 30 Jun 26",0.84,33,46,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,18-24,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0.80001064,35,39,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,18-24,"Gems of The Day  21- 30 Jun 26",0.8,18,23,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,55-64,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0.71000734,3,7,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,45-54,"Gems of The Day  21- 30 Jun 26",0.68,11,12,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,55-64,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0.68,12,19,,,,,,2026-06-16,2026-06-22
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,35-44,"ผ่อนทอง 0% June 2026",0.64,23,35,1,2,,,,2026-06-16,2026-06-22
