"Campaign name","Ad set name",Gender,Age,"Ad name","Amount spent (THB)",Reach,Impressions,"Link clicks","Landing page views","Website adds to cart","Website purchases","Website purchases conversion value","Reporting starts","Reporting ends"
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,male,25-34,"Test - Service - ทองแท้ 96.5",343.49408145,11775,26517,357,349,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",female,45-54,"Live - 7 July 2026",342.13509936,5821,5869,43,28,5,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,35-44,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",341.3246558,5796,6957,63,63,6,1,1499,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,45-54,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",310.19423117,3664,4376,55,39,5,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,65+,"ผ่อนทอง 0% July 2026",308.52541018,12046,24379,371,359,4,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",male,45-54,"Live - 7 July 2026",298.47525522,7616,7844,54,32,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,45-54,"12 พลังปีเกิด July 2026",295.5920147,16921,26891,328,315,2,1,35020,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,45-54,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",292.57399082,4476,5522,47,31,5,4,10404,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,female,35-44,"ผ่อนทอง 0% July 2026",280.67141421,17862,22805,311,306,2,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,35-44,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",280.41749793,5137,6969,37,30,9,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,25-34,"ผ่อนทอง 0% July 2026",279.40259714,5384,10467,74,56,25,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",female,55-64,"Live - 8 July 2026",277.2209276,4214,4530,128,80,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,45-54,"ผ่อนทอง 0% July 2026",273.08253839,3466,7101,59,52,9,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,25-34,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",271.59370465,5695,7060,60,46,6,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,female,45-54,"Test - Service - ทองแท้ 96.5",268.8553675,9251,19803,283,278,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,65+,"ผ่อนทอง 0% July 2026",268.27600896,9986,20470,350,327,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,25-34,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",267.80365295,6995,8975,60,46,5,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,female,25-34,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",259.2617755,15267,20116,266,261,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,55-64,"12 พลังปีเกิด July 2026",256.42174772,11899,20894,303,298,2,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,25-34,"ผ่อนทอง 0% July 2026",251.61378964,3149,6918,49,39,6,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",female,35-44,"Live - 8 July 2026",249.31083421,6594,7060,80,63,2,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",male,35-44,"Live - 8 July 2026",247.12082689,6627,7690,63,47,3,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",female,45-54,"Live - 8 July 2026",247.09082679,4571,5146,84,63,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,35-44,"12 พลังปีเกิด July 2026",234.69525482,12410,20077,272,270,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,18-24,"12 พลังปีเกิด July 2026",223.2015213,17185,23100,302,285,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,25-34,"12 พลังปีเกิด July 2026",215.84563593,11512,18491,250,245,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,18-24,"12 พลังปีเกิด July 2026",214.97146521,16393,22453,273,254,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,35-44,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",212.88429871,3852,5639,27,20,8,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,female,25-34,"ผ่อนทอง 0% July 2026",210.43606513,13056,17223,250,245,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,55-64,"12 พลังปีเกิด July 2026",209.48142779,10256,17560,244,230,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,25-34,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",206.08551041,4369,6237,33,32,5,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,45-54,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",205.9655072,3043,4239,31,17,3,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",male,65+,"Live - 8 July 2026",200.55067106,2207,2320,96,60,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,25-34,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",198.52265947,4046,6117,36,26,9,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",male,25-34,"Live - 7 July 2026",198.05716309,6759,7145,22,12,3,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,35-44,"Special Deals 12-14 July",197.57,2527,3758,50,47,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",male,35-44,"Live - 7 July 2026",178.38744483,4531,4606,32,17,3,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,45-54,"Custom Card - 1 - 15 July 2026",168.41687949,1227,2576,23,19,16,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",male,45-54,"Live - 8 July 2026",167.44056027,3457,3800,40,30,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Lookalike",female,25-34,"Live - 8 July 2026",162.2,6862,7647,35,32,7,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",female,35-44,"Live - 8 July 2026",158.47,3829,4282,26,25,14,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,55-64,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",141.65193219,1588,1922,33,30,3,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",female,25-34,"Live - 8 July 2026",140.82,5184,5735,24,24,4,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Lookalike",female,35-44,"Live - 8 July 2026",138.29,3561,3965,35,37,5,1,3190,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Broad,male,65+,"12 พลังปีเกิด July 2026",136.85093275,6834,11526,150,146,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,female,45-54,"12 พลังปีเกิด July 2026",136.25724509,6812,10362,147,138,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",male,55-64,"Live - 8 July 2026",135.75045423,2045,2202,55,37,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,45-54,"ผ่อนทอง 0% July 2026",135.71204401,1539,2850,30,23,7,2,100009,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Broad,female,65+,"12 พลังปีเกิด July 2026",134.49091666,6419,10877,149,147,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,25-34,"Special Deals 12-14 July",127.58,1584,2691,27,25,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,35-44,"Custom Card - 1 - 15 July 2026",115.31786334,1200,2476,14,15,12,1,16720,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,55-64,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",108.67290574,1078,1397,15,17,4,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,male,45-54,"Test - Service - ทองแท้ 96.5",108.59812881,3565,8055,121,117,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,55-64,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",106.21144877,907,1086,19,10,7,1,4719,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,25-34,"Custom Card - 1 - 15 July 2026",106.12803361,1171,2685,14,12,5,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,55-64,"ผ่อนทอง 0% July 2026",96.49089691,953,1692,15,13,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,55-64,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",95.96256589,1029,1399,17,15,6,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,male,35-44,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",95.82326422,5608,7561,105,99,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,45-54,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",94.64080234,1324,2085,10,6,1,1,67055,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",male,45-54,"Live - 7 July 2026",92.17867966,1901,1910,16,14,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",female,18-24,"Live - 8 July 2026",88.25029529,5547,6001,24,15,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,45-54,"Special Deals 12-14 July",83.79,947,1385,18,19,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,male,25-34,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",83.23414915,4644,6434,73,72,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,55-64,"ผ่อนทอง 0% July 2026",83.0307718,1088,1842,25,18,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,35-44,"Special Deals 12-14 July",82.34687559,1307,1725,20,19,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,35-44,"ผ่อนทอง 0% July 2026",81.45460616,5277,6806,99,93,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,35-44,"กรอบรูปมงคลเสริมฮวงจุ้ย 11-20 July",81.00620902,1436,1692,21,15,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,female,45-54,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",79.34442258,4286,6051,110,110,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,25-34,"ผ่อนทอง 0% July 2026",73.9651021,4787,6255,102,98,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",male,18-24,"Live - 8 July 2026",68.98023081,4250,4511,18,17,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,45-54,"Special Deals 12-14 July",62.59762492,772,1025,12,9,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Lookalike",male,25-34,"Live - 8 July 2026",61.82,2612,2873,15,14,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,55-64,"ผ่อนทอง 0% July 2026",60.59091258,555,948,11,7,2,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,female,55-64,"Test - Service - ทองแท้ 96.5",59.21897963,1960,4051,66,61,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,25-34,"Special Deals 12-14 July",57.587815,1021,1358,9,7,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",female,55-64,"Live - 7 July 2026",56.78099974,955,984,13,8,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,18-24,"ผ่อนทอง 0% July 2026",54.82050957,943,2034,11,7,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,female,45-54,"ผ่อนทอง 0% July 2026",53.6764456,3277,4049,77,73,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,45-54,"Custom Card - 1 - 15 July 2026",53.18901449,551,1176,11,9,2,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Lookalike",male,35-44,"Live - 8 July 2026",52.62,1430,1581,11,11,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,18-24,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",49.97570425,820,1496,12,7,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,male,45-54,"12 พลังปีเกิด July 2026",49.60899698,2644,3946,58,53,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,55-64,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",48.63555128,612,788,13,10,2,1,1562,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Lookalike",female,45-54,"Live - 8 July 2026",46.37,914,996,10,9,1,1,4469,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",male,25-34,"Live - 8 July 2026",46.29,1698,1793,6,6,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,18-24,"Custom Card - 1 - 15 July 2026",45.14916346,515,1207,8,8,2,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,18-24,"ผ่อนทอง 0% July 2026",44.85067551,589,1413,7,5,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",female,45-54,"Live - 8 July 2026",44.76,826,903,10,7,1,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,female,65+,"Test - Branding - เปลี่ยนโอากาสพิเศษ",40.92,1655,2776,83,71,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",male,35-44,"Live - 8 July 2026",40.7,1011,1107,8,10,2,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,35-44,"กรอบรูปมงคลเสริมฮวงจุ้ย 11-20 July",39.23785134,599,745,5,5,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",female,35-44,"Live - 7 July 2026",37.53,813,879,9,10,9,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,25-34,"กรอบรูปมงคลเสริมฮวงจุ้ย 11-20 July",37.52750911,749,999,7,5,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,45-54,"กรอบรูปมงคลเสริมฮวงจุ้ย 11-20 July",37.14743305,538,640,12,9,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Broad",male,55-64,"Live - 7 July 2026",36.83064847,843,849,2,1,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,18-24,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",34.25091582,643,1044,10,8,5,4,30541,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,male,55-64,"Test - Service - ทองแท้ 96.5",33.56942158,906,2274,23,21,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,55-64,"Custom Card - 1 - 15 July 2026",33.07938709,300,563,11,13,2,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",female,55-64,"Live - 7 July 2026",30.08956901,434,450,7,6,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Retargeting,female,18-24,"Test - Service - ทองแท้ 96.5",29.54949085,1333,2199,26,26,,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,18-24,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",28.46038821,738,975,7,6,3,,,2026-07-07,2026-07-13
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,18-24,"พระประจำวันเกิดล้อมพลอย - 1 - 10 July 2026",27.70037784,945,1262,9,6,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,female,55-64,"12 พลังปีเกิด July 2026",27.59944198,1355,1965,29,30,,,,2026-07-07,2026-07-13
"4040 | ONN | website Traffic Campaign  | Live","Live - Retargeting",female,25-34,"Live - 7 July 2026",27.05,656,723,10,10,7,,,2026-07-07,2026-07-13
